message,Y
  lg card almost collapsed in 2003 due to an increase in overdue credit card bills after the bursting of a credit bubble,1
 it has been making cars for nissan since 2003,1
 it is also paying $500 000 to the sec to settle the bribe charge and other related violations,1
  they can complain about it but it is curtains for them,1
  we have a pretty strong legal case here   he added  saying it would only become an issue once the firm started production,1
 sorting out its debt would enhance the country s credibility on international markets and enable it to attract more foreign investment,1
0 in october last year,1
  interest rates are likely to remain on hold for some time,1
  across sub-saharan africa  even in countries with an hiv prevalence of 10-19%  only around 7% of companies have formal hiv/aids policies in place  according to the report,1
 the recent falls have partly been the result of big budget deficits  as well as the us s yawning current account gap  both of which need to be funded by the buying of us bonds and assets by foreign firms and governments,1
 stephen schechter  a uk investment banker who has held talks with borussia dortmund over a possible bond sale  said the club needs a capital injection of 35m euros,1
1% this year  dipping to 4% in 2005  before picking up again to 4,1
  much of western europe and the north east of america has been shivering under unseasonably low temperatures in recent days,1
4% growth target in 2005,1
 some citigroup operations elsewhere in the world came under regulatory criticism in 2004,1
 in the year to march 2004  the indian economy grew by 8,1
 looking forward  nestle forecasts organic earnings growth of about 5% in 2005  although it warned that trading would remain just as competitive,1
 net profit was up 6% at $16,1
 merrill lynch are sole bookrunners for air china s flotation  which will take the form of a share placing with institutional investors in london  though retail investors may be able to buy air china shares in hong kong,1
